filename,morph_score,class_raw,class_6,image_path,mask_path,n_preds,pred_0,pred_1,pred_2,pred_3,pred_4
-1.00_spherocyte000090.tif,-1.0,spherocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/-1.00_spherocyte000090.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/-1.00_spherocyte000090.tif,5,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000090.tif_0.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000090.tif_1.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000090.tif_2.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000090.tif_3.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000090.tif_4.tif
-1.00_spherocyte000091.tif,-1.0,spherocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/-1.00_spherocyte000091.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/-1.00_spherocyte000091.tif,5,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000091.tif_0.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000091.tif_1.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000091.tif_2.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000091.tif_3.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000091.tif_4.tif
-1.00_spherocyte000092.tif,-1.0,spherocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/-1.00_spherocyte000092.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/-1.00_spherocyte000092.tif,5,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000092.tif_0.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000092.tif_1.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000092.tif_2.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000092.tif_3.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000092.tif_4.tif
-1.00_spherocyte000093.tif,-1.0,spherocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/-1.00_spherocyte000093.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/-1.00_spherocyte000093.tif,5,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000093.tif_0.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000093.tif_1.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000093.tif_2.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000093.tif_3.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000093.tif_4.tif
-1.00_spherocyte000094.tif,-1.0,spherocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/-1.00_spherocyte000094.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/-1.00_spherocyte000094.tif,5,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000094.tif_0.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000094.tif_1.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000094.tif_2.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000094.tif_3.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000094.tif_4.tif
-1.00_spherocyte000095.tif,-1.0,spherocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/-1.00_spherocyte000095.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/-1.00_spherocyte000095.tif,5,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000095.tif_0.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000095.tif_1.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000095.tif_2.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000095.tif_3.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000095.tif_4.tif
-1.00_spherocyte000096.tif,-1.0,spherocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/-1.00_spherocyte000096.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/-1.00_spherocyte000096.tif,5,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000096.tif_0.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000096.tif_1.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000096.tif_2.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000096.tif_3.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000096.tif_4.tif
-1.00_spherocyte000097.tif,-1.0,spherocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/-1.00_spherocyte000097.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/-1.00_spherocyte000097.tif,5,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000097.tif_0.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000097.tif_1.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000097.tif_2.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000097.tif_3.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000097.tif_4.tif
-1.00_spherocyte000098.tif,-1.0,spherocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/-1.00_spherocyte000098.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/-1.00_spherocyte000098.tif,5,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000098.tif_0.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000098.tif_1.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000098.tif_2.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000098.tif_3.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000098.tif_4.tif
-1.00_spherocyte000099.tif,-1.0,spherocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/-1.00_spherocyte000099.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/-1.00_spherocyte000099.tif,5,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000099.tif_0.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000099.tif_1.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000099.tif_2.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000099.tif_3.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000099.tif_4.tif
-1.00_spherocyte000100.tif,-1.0,spherocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/-1.00_spherocyte000100.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/-1.00_spherocyte000100.tif,5,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000100.tif_0.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000100.tif_1.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000100.tif_2.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000100.tif_3.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000100.tif_4.tif
-1.00_spherocyte000101.tif,-1.0,spherocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/-1.00_spherocyte000101.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/-1.00_spherocyte000101.tif,5,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000101.tif_0.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000101.tif_1.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000101.tif_2.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000101.tif_3.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000101.tif_4.tif
-1.00_spherocyte000102.tif,-1.0,spherocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/-1.00_spherocyte000102.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/-1.00_spherocyte000102.tif,5,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000102.tif_0.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000102.tif_1.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000102.tif_2.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000102.tif_3.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000102.tif_4.tif
-1.00_spherocyte000103.tif,-1.0,spherocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/-1.00_spherocyte000103.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/-1.00_spherocyte000103.tif,5,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000103.tif_0.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000103.tif_1.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000103.tif_2.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000103.tif_3.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000103.tif_4.tif
-1.00_spherocyte000104.tif,-1.0,spherocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/-1.00_spherocyte000104.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/-1.00_spherocyte000104.tif,5,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000104.tif_0.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000104.tif_1.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000104.tif_2.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000104.tif_3.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000104.tif_4.tif
-1.00_spherocyte000105.tif,-1.0,spherocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/-1.00_spherocyte000105.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/-1.00_spherocyte000105.tif,5,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000105.tif_0.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000105.tif_1.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000105.tif_2.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000105.tif_3.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000105.tif_4.tif
-1.00_spherocyte000106.tif,-1.0,spherocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/-1.00_spherocyte000106.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/-1.00_spherocyte000106.tif,5,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000106.tif_0.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000106.tif_1.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000106.tif_2.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000106.tif_3.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000106.tif_4.tif
-1.00_spherocyte000107.tif,-1.0,spherocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/-1.00_spherocyte000107.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/-1.00_spherocyte000107.tif,5,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000107.tif_0.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000107.tif_1.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000107.tif_2.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000107.tif_3.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000107.tif_4.tif
-1.00_spherocyte000108.tif,-1.0,spherocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/-1.00_spherocyte000108.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/-1.00_spherocyte000108.tif,5,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000108.tif_0.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000108.tif_1.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000108.tif_2.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000108.tif_3.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000108.tif_4.tif
-1.00_spherocyte000109.tif,-1.0,spherocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/-1.00_spherocyte000109.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/-1.00_spherocyte000109.tif,5,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000109.tif_0.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000109.tif_1.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000109.tif_2.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000109.tif_3.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000109.tif_4.tif
-1.00_spherocyte000110.tif,-1.0,spherocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/-1.00_spherocyte000110.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/-1.00_spherocyte000110.tif,5,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000110.tif_0.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000110.tif_1.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000110.tif_2.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000110.tif_3.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000110.tif_4.tif
-1.00_spherocyte000111.tif,-1.0,spherocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/-1.00_spherocyte000111.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/-1.00_spherocyte000111.tif,5,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000111.tif_0.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000111.tif_1.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000111.tif_2.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000111.tif_3.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000111.tif_4.tif
-1.00_spherocyte000112.tif,-1.0,spherocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/-1.00_spherocyte000112.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/-1.00_spherocyte000112.tif,5,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000112.tif_0.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000112.tif_1.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000112.tif_2.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000112.tif_3.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000112.tif_4.tif
-1.00_spherocyte000113.tif,-1.0,spherocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/-1.00_spherocyte000113.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/-1.00_spherocyte000113.tif,5,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000113.tif_0.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000113.tif_1.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000113.tif_2.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000113.tif_3.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/-1.00_spherocyte000113.tif_4.tif
